word,valence,arousal,dominance,n_collapsed
skip,4.76,4.25,5.35,1
skirmish,4.25,5.11,4.42,1
skirt,6.14,4.88,5.86,1
skit,5.63,4.8,5.71,1
skittish,4.27,4.95,4.21,1
skull,3.63,4.98,4.19,1
skunk,3.78,5.81,4.04,1
sky,7.32,2.74,5.61,1
skylight,6.8,3.95,5.5,1
skyline,6.17,4.4,5.35,1
skyscraper,5.84,5.33,5.25,1
slab,4.7,2.4,4.27,1
slack,3.85,3.22,5.08,1
slag,2.63,3.9,3.92,1
slam,4.79,4.61,4.12,1
slammer,4.09,4.79,3.85,1
slander,2.45,5.68,3.62,1
slang,5.25,4.47,5.59,1
slant,4.84,4.1,5.08,1
slap,2.95,4.59,4.78,1
slash,4.85,5.65,4.97,1
slate,4.77,3.19,6.0,1
slaughter,2.33,5.77,3.57,1
slaughterhouse,2.68,6.76,3.17,1
slave,2.06,4.53,2.61,1
slavery,2.0,5.45,2.68,1
slay,2.63,4.9,5.39,1
slayer,4.43,4.88,5.0,1
sleaze,2.95,4.12,3.82,1
sleazy,3.85,5.64,4.6,1
sled,6.35,3.25,5.6,1
sledge,4.55,3.25,4.95,1
sledgehammer,3.57,4.43,4.41,1
sleek,6.26,4.08,5.71,1
sleep,7.22,3.6,5.3,1
sleeper,5.84,3.04,5.86,1
sleepless,3.11,4.64,3.08,1
sleepover,6.26,4.7,5.33,1
sleepy,4.36,3.04,4.56,1
sleepyhead,5.43,2.85,4.7,1
sleet,4.4,4.0,3.88,1
sleeve,5.95,3.26,6.05,1
sleigh,6.11,3.42,5.85,1
sleight,4.65,3.24,3.72,1
slender,6.05,4.17,5.32,1
slice,5.05,3.5,5.05,1
slick,4.92,3.995,5.195,1
slide,5.71,3.3,5.5,1
slider,5.94,4.35,5.44,1
slight,4.6,3.78,5.62,1
slim,6.63,4.26,4.47,1
slime,3.15,4.58,4.04,1
slimy,3.21,5.1,5.0,1
sling,4.26,4.9,5.73,1
slingshot,5.41,5.47,5.48,1
slinky,4.63,3.95,5.21,1
slip,4.33,4.7,3.81,1
slipper,5.8,3.83,5.93,1
slippery,4.38,5.35,4.0,1
slit,4.26,4.23,4.22,1
sliver,5.75,3.85,4.5,1
slob,2.48,4.7,4.29,1
slobber,3.65,4.29,3.92,1
slogan,4.9,3.45,5.24,1
slop,3.74,3.41,4.5,1
slope,5.42,3.59,4.5,1
sloppy,3.42,3.64,3.62,1
slot,5.2,4.1,5.12,1
sloth,4.05,2.9,4.0,1
slouch,3.85,3.45,4.79,1
slow,4.0,2.89,5.39,1
sludge,2.95,4.38,4.33,1
slug,3.16,4.9,4.56,1
slugger,4.67,4.96,5.88,1
sluggish,4.05,3.2,4.5,1
slum,2.55,4.2,3.83,1
slumber,6.24,2.73,5.08,1
slump,3.95,4.19,4.48,1
slur,2.89,3.48,4.47,1
slurp,5.0,4.81,5.67,1
slush,4.68,4.16,4.78,1
slut,2.55,5.96,3.9,1
slutty,3.5,6.55,5.19,1
sly,3.74,4.76,5.38,1
smack,3.95,5.39,5.11,1
small,5.76,3.43,4.53,1
smallpox,2.02,4.9,3.34,1
smart,7.73,3.81,6.81,1
smartass,5.1,5.45,5.4,1
smarten,6.22,3.7,5.84,1
smarty,6.36,4.05,6.68,1
smash,4.68,5.76,5.77,1
smear,3.84,4.04,4.89,1
smell,6.39,5.24,5.44,1
smelly,2.68,5.43,4.0,1
smidgen,5.17,3.95,5.25,1
smile,7.89,4.62,7.72,1
smiley,7.58,5.09,7.27,1
smirk,5.32,4.7,5.82,1
Smirnoff,6.44,4.45,4.76,1
smite,3.95,5.75,4.61,1
smithereens,4.16,5.14,5.13,1
smock,5.25,3.39,5.25,1
smog,2.56,4.3,2.89,1
smoke,3.44,5.0,4.17,1
smoker,3.59,3.79,4.9,1
smoky,3.73,4.87,5.26,1
smooch,7.35,5.48,6.71,1
smooth,6.42,2.76,6.26,1
smoothie,7.89,4.35,5.89,1
smother,2.68,4.75,4.2,1
smudge,4.29,3.32,4.89,1
smug,3.68,3.5,4.75,1
smuggle,3.89,5.09,4.23,1
smuggler,3.45,4.62,4.45,1
smut,3.73,5.62,4.96,1
snack,6.53,4.11,5.88,1
snafu,4.6,4.36,4.41,1
snag,4.09,4.91,4.05,1
snail,4.52,3.05,5.58,1
snake,4.03,7.24,3.65,1
snakeskin,4.41,4.71,4.14,1
snap,4.42,3.42,4.86,1
snapper,4.43,4.81,5.16,1
snappy,5.55,5.05,5.68,1
snapshot,5.84,4.28,6.35,1
snare,4.79,4.7,4.55,1
snarl,2.45,5.85,4.65,1
snatch,4.64,4.77,5.17,1
snatcher,2.95,5.48,3.92,1
snazzy,6.45,5.41,6.18,1
sneak,4.33,5.45,5.36,1
sneaker,5.85,3.45,6.31,1
sneaky,3.94,6.22,4.71,1
sneer,3.3,4.36,5.0,1
sneeze,4.0,4.81,3.2,1
snide,3.33,4.09,4.19,1
sniff,5.1,4.95,5.92,1
snip,4.32,4.74,4.95,1
sniper,3.5,5.86,3.89,1
snippy,3.57,5.8,4.67,1
snitch,3.79,5.67,4.42,1
snob,2.53,4.68,4.81,1
snoop,3.45,6.05,4.24,1
snoopy,6.11,5.05,5.13,1
snooty,3.05,4.65,5.25,1
snooze,6.36,4.0,5.68,1
snore,3.0,3.71,3.85,1
snorkel,6.0,4.28,4.96,1
snort,4.55,4.19,5.09,1
snot,3.55,4.14,4.79,1
snotty,2.85,4.52,3.91,1
snout,4.48,3.39,5.28,1
snow,6.78,4.57,5.62,1
snowball,6.86,4.3,5.12,1
snowboard,5.09,4.95,6.0,1
snowboarder,5.9,4.71,5.12,1
snowfall,6.35,4.44,4.77,1
snowflake,7.19,3.55,4.81,1
snowman,7.0,3.76,5.0,1
snowplow,5.05,3.39,5.38,1
snowstorm,3.55,5.85,3.76,1
snowy,6.59,3.96,5.08,1
snub,3.23,3.86,3.75,1
snuff,3.58,3.65,4.65,1
snug,5.63,3.25,5.54,1
snuggle,7.63,5.54,6.83,1
soak,6.05,3.0,5.6,1
soap,7.1,2.62,5.32,1
soapbox,4.9,4.22,6.05,1
soapy,5.27,4.27,6.26,1
soar,6.6,5.14,6.11,1
sob,2.65,4.89,3.29,1
sober,5.95,4.32,6.86,1
sobriety,6.0,3.8,5.62,1
soccer,5.84,4.68,5.77,1
sociable,6.43,4.35,6.35,1
social,6.08,5.16,5.17,1
socialism,4.0,4.68,3.96,1
socialist,4.11,4.44,4.32,1
socialite,4.95,4.24,4.47,1
socialize,5.95,5.1,6.44,1
society,5.24,4.55,6.32,1
sociology,4.6,3.82,5.19,1
sociopath,2.44,6.43,2.3,1
sock,4.43,3.09,5.14,1
socket,4.45,4.04,5.42,1
sod,4.85,2.14,5.08,1
soda,5.47,4.77,6.04,1
soda/pop,6.65,4.95,5.85,1
sodium,4.17,3.73,5.33,1
sofa,6.26,2.9,5.84,1
soft,7.13,3.04,6.1,1
softball,5.53,4.1,5.4,1
soften,6.57,2.96,6.19,1
softener,6.14,2.35,5.4,1
softness,6.75,5.06,5.92,1
software,6.37,3.83,5.32,1
soggy,3.47,3.65,4.2,1
soil,5.21,2.76,5.18,1
soiree,6.38,3.85,4.48,1
solace,6.37,4.35,5.58,1
solar,6.0,3.87,5.61,1
solarium,6.1,5.2,5.77,1
soldier,5.45,5.9,5.84,1
sole,4.9,3.78,5.27,1
solemn,4.66,2.9,5.92,1
solicit,3.59,4.68,4.95,1
solicitation,4.2,4.43,5.56,1
solicitor,3.32,4.0,4.14,1
solid,5.65,2.36,6.15,1
solidarity,5.71,4.0,6.27,1
solitaire,5.62,3.65,6.53,1
solitary,4.65,2.96,6.25,1
solitude,4.76,3.18,6.53,1
solo,5.91,4.12,6.04,1
solution,6.3,4.29,6.53,1
solve,6.3,4.35,6.67,1
solvent,4.79,2.77,4.87,1
somersault,6.37,4.73,6.32,1
son,6.91,4.43,5.0,1
sonar,5.32,4.11,4.81,1
song,7.59,4.6,6.95,1
songwriter,6.25,4.43,6.71,1
sonic,5.32,4.82,5.45,1
sonnet,5.86,3.33,5.48,1
soot,5.19,4.65,5.0,1
soothe,6.84,2.91,6.08,1
sophisticated,6.32,5.13,6.18,1
sophistication,6.71,5.8,6.11,1
sophomore,5.0,3.81,5.48,1
soprano,4.95,4.62,5.67,1
sorcerer,5.76,4.73,5.67,1
sorcery,5.14,4.33,4.85,1
sordid,3.38,3.87,4.0,1
sore,2.8,4.06,3.92,1
sorority,4.95,4.28,4.36,1
sorrow,2.95,3.55,3.8,1
sorrowful,3.43,3.64,4.11,1
sorry,4.81,4.62,5.65,1
soul,6.61,4.3,6.56,1
soulful,7.1,5.68,6.38,1
soulless,2.71,4.76,3.72,1
sound,6.45,4.14,5.5,1
soundproof,5.77,2.9,5.82,1
soundtrack,6.0,4.26,5.72,1
soup,7.05,4.24,6.64,1
sour,3.95,4.95,4.34,1
source,5.48,4.5,6.11,1
sourpuss,3.2,3.83,3.94,1
south,6.11,3.48,4.89,1
southbound,5.14,3.67,6.14,1
southeast,5.8,3.6,5.19,1
southern,5.67,3.09,5.39,1
southpaw,5.32,3.48,4.42,1
southwest,5.8,2.52,6.2,1
souvenir,6.89,5.13,6.16,1
sovereign,4.96,3.68,5.65,1
sovereignty,4.89,4.67,5.79,1
soviet,4.1,3.43,4.83,1
sow,5.11,3.71,5.74,1
soy,4.79,3.29,5.52,1
soy sauce,6.81,4.0,5.69,1
soybean,5.43,3.3,4.44,1
spa,7.38,3.75,6.35,1
space,6.05,3.395,4.69,1
spacecraft,5.58,6.27,5.04,1
spaceman,6.14,3.7,4.85,1
spaceship,5.61,6.0,5.15,1
spacious,6.33,3.7,5.91,1
spade,5.48,3.74,4.88,1
spaghetti,6.91,4.04,5.92,1
spam,3.1,3.83,3.95,1
span,5.74,3.1,5.78,1
spandex,4.6,4.17,4.23,1
spaniel,5.67,4.15,5.14,1
spank,3.38,5.945,4.69,1
spar,5.43,3.36,4.96,1
spare,5.57,4.45,5.63,1
spareribs,6.14,5.43,6.71,1
spark,6.05,5.83,4.9,1
sparkle,6.785,4.825,6.0600000000000005,1
sparkly,6.7,6.55,5.12,1
sparrow,6.58,3.78,4.68,1
spasm,3.17,5.24,3.26,1
spastic,3.95,5.05,3.38,1
spatial,4.73,3.38,5.88,1
spatter,4.1,3.4,4.68,1
spatula,5.14,2.86,6.41,1
spawn,4.85,4.0,5.61,1
speak,5.91,4.19,5.89,1
speakeasy,5.89,5.3,5.7,1
speaker,5.32,4.35,5.47,1
speakerphone,5.0,3.18,5.26,1
spear,4.43,4.7,5.0,1
spec,4.83,3.41,5.36,1
special,7.5,3.48,6.72,1
specialist,5.52,4.27,6.1,1
specialize,6.23,4.77,6.29,1
specialty,5.48,3.7,6.05,1
species,5.26,3.73,4.31,1
specific,5.48,2.55,5.89,1
specify,5.53,3.64,5.22,1
specimen,4.4,3.24,4.84,1
speck,4.33,3.95,4.41,1
speckled,5.78,4.45,5.64,1
spectacle,5.61,4.4,5.0,1
spectacular,7.5,6.65,6.04,1
spectator,5.58,3.44,4.35,1
spectral,5.53,4.95,4.11,1
spectrum,6.65,3.05,4.82,1
speculate,5.63,4.53,5.08,1
speculation,4.67,4.75,5.29,1
speech,5.62,4.1,6.68,1
speechless,4.53,3.45,4.45,1
speed,5.195,6.47,6.38,1
speedboat,7.0,5.65,5.87,1
speedway,6.05,5.38,5.57,1
speedy,5.9,5.1,6.16,1
spell,6.18,4.15,6.58,1
spelling,5.75,3.62,6.53,1
spend,5.91,4.48,5.88,1
spender,5.38,4.43,4.84,1
sperm,5.47,4.86,4.43,1
spew,3.37,5.0,5.39,1
sphere,6.21,4.0,5.6,1
sphincter,4.37,4.0,4.11,1
sphinx,6.05,4.9,5.27,1
spic,3.37,4.57,4.59,1
spice,6.55,4.06,6.0,1
spicy,6.32,6.63,5.55,1
spider,3.35,6.91,3.74,1
spiffy,6.35,4.5,5.85,1
spike,4.23,5.35,5.42,1
spill,3.63,3.74,4.5,1
spin,4.9,3.68,4.92,1
spinach,5.81,3.43,5.46,1
spinal,3.78,4.35,4.72,1
spindle,4.44,3.55,5.21,1
spine,5.33,3.14,5.52,1
spineless,2.95,4.57,4.1,1
spinner,4.58,4.55,5.29,1
spinster,4.14,4.0,4.71,1
spiral,6.4,5.0,4.46,1
spirit,7.0,5.03,6.38,1
spirited,7.57,5.21,7.14,1
spiritual,5.82,4.82,6.3,1
spirituality,7.26,3.1,6.7,1
spit,3.0,3.57,4.36,1
spiteful,2.89,4.71,5.13,1
spitfire,5.18,5.42,5.5,1
spittoon,3.39,3.95,4.72,1
splash,6.53,4.8,5.96,1
splat,3.79,5.0,4.7,1
splatter,4.57,5.37,4.54,1
spleen,4.47,3.55,4.92,1
splendid,7.62,3.86,6.69,1
splendor,6.95,4.0,6.07,1
splice,4.74,3.67,5.0,1
splint,3.58,3.25,5.0,1
splinter,3.15,4.5,5.67,1
split,4.5,5.55,5.79,1
spoil,3.125,4.425,4.425000000000001,1
spokesman,4.9,2.9,5.24,1
spokesperson,4.95,3.95,5.14,1
sponge,5.45,4.25,6.0,1
sponsor,5.3,4.05,6.74,1
sponsorship,5.71,4.95,6.8,1
spontaneity,6.45,5.57,6.0,1
spontaneous,6.63,5.71,6.13,1
spook,3.7,5.14,5.0,1
spooky,4.4,6.0,4.48,1
spool,5.71,3.37,5.08,1
spoon,5.9,3.79,5.18,1
spoonful,5.29,2.62,5.85,1
sport,6.595000000000001,4.550000000000001,5.975,1
sports car,6.67,4.86,5.69,1
sportsman,5.89,4.85,5.85,1
sportsmanship,6.3,5.14,6.71,1
sportswriter,5.71,4.42,6.0,1
sporty,5.78,4.55,5.0,1
spot,5.12,2.95,4.83,1
spotless,6.05,3.5,5.74,1
spotlight,5.74,4.95,5.91,1
spotter,5.37,3.0,5.24,1
spotty,4.29,4.0,4.09,1
spousal,6.0,4.42,6.21,1
spouse,7.44,5.76,4.73,1
spout,5.29,3.14,5.11,1
sprain,3.11,3.85,3.6,1
spray,5.06,4.0,6.22,1
spread,5.57,4.15,6.37,1
spreader,4.17,3.71,5.11,1
spree,5.95,5.0,5.07,1
spring,7.64,5.5,5.9,1
springtime,7.64,4.38,5.43,1
sprinkle,6.72,3.55,5.5,1
sprinkler,5.86,3.29,6.38,1
sprint,5.67,5.9,5.72,1
sprite,6.1,4.075,5.6,1
sprout,5.7,3.59,5.32,1
spruce,5.55,3.18,4.96,1
spud,5.05,4.05,4.86,1
spunk,6.17,5.2,5.64,1
spunky,5.55,5.0,7.21,1
spur,5.0,4.48,5.5,1
spy,4.68,4.74,3.84,1
squabble,3.6,4.06,3.62,1
squad,5.35,4.33,5.82,1
squadron,4.4,4.25,4.52,1
squall,4.32,4.1,4.68,1
squander,3.55,3.95,4.82,1
square,5.11,3.33,5.3,1
squash,4.28,3.88,5.24,1
squat,4.65,4.05,6.15,1
squaw,4.71,5.5,4.81,1
squawk,5.11,4.0,4.22,1
squeak,4.95,4.79,4.62,1
squeaky,4.63,4.22,4.88,1
squeal,5.14,5.45,4.57,1
squealer,3.48,6.1,3.92,1
squeamish,3.63,5.45,4.47,1
squeeze,4.85,3.91,6.0,1
squid,4.62,4.04,4.89,1
squint,4.4,3.71,4.62,1
squire,4.67,3.48,5.04,1
squirm,3.86,5.29,4.2,1
squirrel,5.71,4.48,5.62,1
squirt,5.67,4.56,4.79,1
squish,3.11,4.55,5.08,1
squishy,5.0,4.43,4.5,1
stab,3.05,5.17,4.12,1
stability,6.18,2.64,6.25,1
stabilize,5.86,3.87,5.62,1
stabilizer,5.67,3.1,5.44,1
stable,5.2,3.11,6.33,1
stack,5.33,3.33,5.86,1
stadium,5.53,5.25,5.0,1
staff,5.18,4.3,6.26,1
stag,5.16,4.5,5.33,1
stage,5.67,3.76,4.5,1
stagecoach,5.11,3.89,5.18,1
stagehand,4.76,4.09,4.19,1
stagger,3.42,4.38,4.15,1
stagnant,3.05,3.49,4.27,1
stain,3.0,4.27,4.61,1
stainless,5.85,3.36,5.56,1
stair,5.3100000000000005,3.995,5.62,1
staircase,5.2,3.3,5.64,1
stairway,5.62,3.44,5.17,1
stairwell,5.67,2.96,5.78,1
stake,4.78,3.42,4.52,1
stakeout,4.43,5.9,6.24,1
stale,3.62,2.68,4.67,1
stalemate,3.8,2.78,3.29,1
stalk,3.89,5.36,3.61,1
stalker,2.55,5.82,4.04,1
stall,4.32,2.9,5.26,1
stallion,6.35,4.77,6.56,1
stamina,6.55,4.62,6.33,1
stamp,5.8,3.45,6.69,1
stampede,4.48,6.2,3.69,1
stance,6.1,2.86,6.14,1
stand,5.27,3.1,5.89,1
standard,4.76,3.61,5.14,1
standardized,4.48,3.65,4.46,1
standby,4.68,3.28,4.06,1
standoff,3.37,4.43,5.21,1
standpoint,5.1,4.17,5.21,1
standstill,4.74,3.18,4.25,1
standup,6.0,4.32,5.82,1
staph,2.6,4.0,3.5,1
staple,5.0,4.48,4.76,1
stapler,5.25,3.29,6.42,1
star,7.47,5.5,5.82,1
star fruit,6.27,3.43,6.25,1
starboard,5.42,4.11,5.41,1
starch,4.95,3.9,6.52,1
stardom,5.85,5.45,6.68,1
stardust,6.84,4.4,4.95,1
stare,4.45,4.68,6.38,1
starfish,6.53,4.23,5.79,1
starlet,6.26,4.18,5.61,1
starlight,7.68,4.91,5.0,1
starling,5.53,4.32,5.91,1
starry,7.4,3.96,5.59,1
starship,6.32,4.83,5.41,1
start,6.41,4.81,5.5,1
starter,5.71,4.0,5.58,1
startle,4.783333333333334,5.1000000000000005,4.206666666666666,1
starvation,1.72,5.45,3.81,1
starve,2.695,4.55,3.99,1
stash,5.24,4.64,5.77,1
stat,4.86,3.76,5.11,1
state,5.73,3.29,5.65,1
stately,5.05,3.1,5.27,1
statement,5.32,3.7,6.89,1
stateroom,5.64,3.63,5.19,1
stateside,4.84,3.77,4.89,1
statesman,4.58,2.89,4.92,1
static,4.41,3.33,4.45,1
station,5.5,3.0,4.61,1
stationary,5.45,2.72,5.9,1
stationery,5.6,3.06,6.14,1
statistic,4.55,4.5,5.74,1
statistical,5.1,3.19,4.92,1
statue,5.95,2.82,4.95,1
stature,5.7,3.57,5.89,1
status,4.89,3.83,5.28,1
statute,5.18,3.65,5.67,1
statutory,4.37,5.0,4.32,1
stay,6.14,3.14,5.71,1
STD,1.95,5.36,3.42,1
stead,5.32,2.76,5.54,1
steadfast,6.68,3.95,6.77,1
steady,6.67,3.0,6.42,1
steak,6.2,3.63,6.04,1
steakhouse,6.94,3.95,5.48,1
steal,2.46,4.9350000000000005,4.25,1
stealth,5.45,4.22,5.15,1
steam,5.225,3.78,5.545,1
steamboat,5.52,5.14,5.6,1
steamer,4.91,3.73,5.54,1
steamship,5.91,4.5,5.38,1
steamy,6.39,5.71,5.79,1
steel,4.95,3.86,5.68,1
steep,5.32,4.95,5.04,1
steeple,5.62,3.04,4.89,1
steer,5.29,4.135,6.615,1
stellar,5.95,4.33,6.12,1
stem,5.1,3.47,6.19,1
stench,2.62,4.53,3.47,1
stenographer,4.95,3.81,4.95,1
step,5.526666666666666,3.3433333333333333,5.723333333333334,1
stepdaughter,5.47,3.55,4.88,1
stepfather,3.72,3.59,3.79,1
stepmother,3.67,3.69,4.17,1
stepson,4.81,3.65,4.57,1
stereo,7.1,4.04,6.81,1
stereotype,3.33,4.26,3.81,1
sterile,4.57,4.47,4.95,1
sterilize,5.59,4.24,6.64,1
sterling,5.89,5.32,5.64,1
stern,3.9,3.91,5.58,1
sternum,4.45,3.71,4.7,1
steroid,3.62,5.21,5.05,1
stethoscope,5.14,4.56,5.24,1
stew,5.86,2.95,5.36,1
steward,5.06,2.57,5.64,1
stewardess,5.9,4.14,4.97,1
stick,5.27,3.81,5.82,1
sticker,5.57,4.05,5.52,1
stickler,3.74,3.82,5.22,1
stickup,2.95,6.09,3.24,1
sticky,4.65,4.75,5.19,1
stiff,4.29,4.0,4.95,1
stigma,3.9,5.24,4.62,1
stillness,5.19,2.78,5.25,1
stimulant,6.0,5.95,5.41,1
stimulate,7.109999999999999,6.15,6.67,1
stimulation,5.14,4.71,5.3,1
stimulus,5.63,4.7,6.21,1
sting,3.06,5.675,3.96,1
stinger,3.9,4.96,4.36,1
stingy,2.53,4.73,4.54,1
stink,2.35,4.48,4.76,1
stinker,3.3,4.0,3.8,1
stinky,3.16,3.76,4.29,1
stint,4.57,3.33,5.65,1
stipend,6.05,3.77,4.41,1
stipulate,4.86,4.11,5.71,1
stir,5.35,3.05,6.71,1
stitch,4.95,3.36,5.11,1
stitching,4.68,3.52,5.45,1
stock,5.415,3.79,4.8100000000000005,1
stockade,2.67,4.67,4.36,1
stockbroker,4.05,3.1,5.44,1
stockholder,4.9,3.5,4.4,1
stockings,6.21,4.81,4.81,1
stockpile,5.53,4.55,5.5,1
stockroom,4.86,3.26,5.62,1
stoic,4.47,3.29,6.04,1
stomach,4.53,3.76,5.4,1
stomachache,2.16,5.21,4.1,1
stomp,3.9,4.82,6.44,1
stone,4.81,3.25,7.26,1
stonewall,4.58,3.7,5.24,1
stony,4.53,4.09,4.96,1
stooge,3.3,3.75,3.55,1
stool,4.47,2.39,5.2,1
stoop,4.67,3.17,4.29,1
stop,4.73,4.14,5.06,1
stopover,4.5,3.43,5.33,1
stopper,4.65,4.35,5.74,1
stopwatch,5.05,4.05,6.21,1
storage,4.95,3.68,6.23,1
store,5.94,3.43,5.44,1
storefront,5.76,3.0,5.22,1
storeroom,5.43,2.9,5.68,1
storm,5.74,5.86,3.72,1
stormy,5.14,6.52,4.53,1
story,7.27,3.52,5.33,1
storybook,6.76,3.4,6.32,1
storyteller,6.67,4.29,5.9,1
storytelling,7.0,4.4,6.18,1
stout,5.29,3.35,4.86,1
stove,5.63,3.82,6.08,1
stow,5.0,2.9,5.04,1
stowaway,4.35,4.23,4.83,1
straddle,5.62,5.0,5.15,1
straighten,6.26,3.0,5.88,1
straightforward,6.14,4.04,6.3,1
strain,3.71,4.78,4.08,1
straitjacket,2.71,5.1,3.97,1
strand,5.0,3.27,5.15,1
strange,4.72,3.5,5.28,1
stranger,4.09,5.8,4.84,1
strangle,3.0,5.43,3.62,1
strangulation,2.79,5.5,3.21,1
strap,4.935,4.5,5.67,1
strapless,5.65,5.25,5.33,1
strategic,6.57,4.32,6.29,1
strategist,5.29,5.15,5.76,1
strategy,5.95,4.15,6.67,1
stratosphere,5.52,4.19,4.48,1
straw,5.89,2.35,5.24,1
strawberry,7.25,4.05,5.54,1
stray,4.14,3.71,5.68,1
streak,5.37,4.5,5.3,1
stream,6.9,4.35,5.09,1
streamline,5.3,3.64,5.84,1
street,5.07,3.45,5.41,1
streetcar,5.44,3.75,5.24,1
streetlight,4.9,3.78,5.38,1
strength,6.73,5.3,7.42,1
strengthen,7.21,4.7,6.0,1
strenuous,4.14,5.14,4.65,1
strep,2.77,4.21,3.48,1
stress,1.79,4.72,3.85,1
stressful,2.62,5.65,3.97,1
stretch,5.0,4.73,6.23,1
stretcher,3.1,3.82,5.04,1
stricken,2.79,4.59,3.25,1
strict,3.65,4.5,5.27,1
stride,5.81,4.1,5.1,1
strife,3.68,4.17,4.18,1
strike,3.06,5.52,3.28,1
strikeout,3.16,4.9,4.78,1
striker,3.73,5.72,5.3,1
string,5.265000000000001,3.19,5.3100000000000005,1
stringy,4.05,4.27,4.84,1
strip,4.744999999999999,4.824999999999999,5.335,1
stripe,5.24,3.67,5.21,1
stripper,5.19,5.57,5.0,1
striptease,5.32,6.8,5.45,1
strive,6.32,4.62,6.35,1
stroke,4.19,4.95,4.19,1
stroll,6.25,3.22,6.82,1
stroller,5.75,3.22,5.68,1
strong,6.81,5.14,6.54,1
stronghold,5.44,3.95,5.04,1
structural,5.6,3.67,5.27,1
structure,5.68,4.0,5.83,1
strudel,6.11,3.7,5.46,1
struggle,3.0,5.9,3.67,1
strut,5.6,5.46,6.39,1
stub,3.89,3.86,4.05,1
stubborn,3.74,4.13,5.0,1
stubbornness,3.61,4.74,5.85,1
stubby,4.5,4.14,5.3,1
stud,4.89,5.14,5.05,1
student,6.41,4.25,6.79,1
studio,6.24,4.79,5.57,1
study,5.78,2.55,5.33,1
stuff,5.86,3.52,4.83,1
stuffed animal,7.21,2.77,6.39,1
stuffy,3.73,4.61,4.53,1
stumble,3.76,4.76,4.2,1
stump,4.62,3.85,4.54,1
stun,5.395,6.0,5.0,1
stunner,5.76,4.5,5.85,1
stunt,4.95,4.81,4.4,1
stuntman,5.95,6.3,4.92,1
stupendous,6.95,4.57,6.38,1
stupid,2.84,4.34,4.03,1
stupidity,2.71,4.5,4.32,1
sturdy,6.19,3.27,6.62,1
stutter,2.95,4.48,4.72,1
style,6.81,4.6,7.47,1
styling,5.7,3.72,6.41,1
stylish,5.68,4.27,6.07,1
stylist,6.0,3.32,5.56,1
suave,5.43,3.14,6.04,1
sub,5.0,3.35,5.45,1
subatomic,5.53,4.57,3.89,1
subcommittee,5.1,4.15,4.9,1
subconscious,5.5,4.0,3.72,1
subdivision,4.74,3.25,4.96,1
subdue,3.375,3.125,5.285,1
subdural,4.4,3.09,4.96,1
subject,5.33,4.2,6.37,1
subjective,5.86,3.56,5.21,1
sublet,5.27,4.21,5.19,1
sublevel,4.95,3.32,4.56,1
sublime,5.95,3.82,5.21,1
subliminal,5.19,4.17,3.78,1
submarine,6.0,4.24,4.61,1
submerge,4.47,4.14,4.82,1
submersible,4.5,4.32,4.83,1
submission,4.6,4.29,4.97,1
submissive,4.67,3.32,4.47,1
submit,3.9,3.91,4.43,1
subordinate,4.44,3.09,3.46,1
subpoena,2.64,5.0,2.67,1
subscribe,5.43,4.26,6.23,1
subscriber,5.71,2.95,4.82,1
subscription,5.29,3.05,5.86,1
subsequent,5.16,4.0,5.22,1
subservient,3.67,3.5,4.25,1
subside,5.42,3.1,5.0,1
subsidiary,4.8,3.38,5.74,1
subspace,4.45,3.73,5.2,1
substance,4.29,3.62,5.75,1
substandard,3.33,3.91,3.67,1
substantial,6.14,5.0,6.62,1
substantiate,5.37,3.52,5.45,1
substation,4.43,3.29,5.0,1
substitute,4.91,3.59,5.25,1
substitution,4.95,3.24,5.6,1
subterranean,4.75,5.1,4.88,1
subtext,4.53,3.71,4.2,1
subtitle,5.41,3.25,5.67,1
subtle,5.62,3.37,5.09,1
subtlety,4.6,3.85,5.3,1
subtract,4.25,3.96,6.1,1
suburb,5.52,4.25,5.71,1
suburban,5.85,3.41,5.69,1
suburbia,5.52,3.75,5.05,1
subversive,4.1,4.41,5.33,1
subway,5.44,4.41,4.68,1
succeed,7.05,6.71,6.1,1
success,7.49,5.8,6.38,1
successful,7.76,5.08,7.71,1
succession,4.52,3.74,5.89,1
successor,6.11,4.59,5.9,1
succubus,3.67,4.68,4.05,1
succulent,6.5,5.64,5.89,1
suck,3.71,5.6,5.47,1
sucker,4.0,4.74,4.17,1
suction,4.25,3.81,4.88,1
suds,5.24,3.73,5.5,1
sue,2.18,6.15,5.58,1
suede,5.36,2.75,5.71,1
suffer,2.05,4.5,3.32,1
suffice,5.52,3.25,6.19,1
sufficient,6.1,3.17,6.0,1
suffocate,2.62,6.09,3.48,1
suffocation,2.44,5.0,3.17,1
sugar,6.56,5.29,6.32,1
suggest,5.55,3.75,5.84,1
suggestion,5.79,4.18,6.41,1
suggestive,4.95,4.44,5.68,1
suicidal,2.15,4.91,3.24,1
suicide,1.58,6.21,4.21,1
suit,5.89,3.05,5.17,1
suitable,5.7,3.0,6.16,1
suitcase,5.25,3.24,5.5,1
suite,7.05,3.61,6.16,1
suitor,5.63,3.67,5.58,1
sulfate,4.63,3.67,4.91,1
sulfur,4.5,3.86,5.0,1
sulk,3.22,3.3,3.68,1
sullen,2.84,4.52,4.57,1
sully,3.89,4.05,4.45,1
sultan,4.48,3.48,4.94,1
sum,5.71,3.1,5.88,1
